replication,method,state,theta_hat,lower,upper
1,MRP5,01,0.3257815238606586,0.2785617231352385,0.36158252567955956
1,MRP5,04,0.30870949083532445,0.271412194897801,0.34061357041566015
1,MRP5,05,0.31427482425744446,0.2725718453973402,0.3514917271003023
1,MRP5,06,0.33104223957345674,0.29919665711127486,0.3611430590006616
1,MRP5,08,0.3086712428445334,0.2696484906977409,0.3408473818159258
1,MRP5,09,0.3231215285212116,0.2845372336469452,0.3648541106782589
1,MRP5,10,0.32531054654002683,0.2926390551137513,0.36511275639345203
1,MRP5,11,0.34348844600889755,0.2946031626848917,0.38135952946743185
1,MRP5,12,0.33468636136642266,0.3051629961543003,0.3746409001274799
1,MRP5,13,0.34145187796643095,0.3060958363259243,0.37952081149400396
1,MRP5,16,0.30686107759780307,0.2688555150875842,0.34659721941129623
1,MRP5,17,0.3328688185091273,0.3004521309928552,0.3804094920702038
1,MRP5,18,0.3129963508133046,0.2738192881703175,0.3515544596926187
1,MRP5,19,0.2998991211094096,0.26173522475093186,0.33709686721255755
1,MRP5,20,0.30491131266305416,0.2612302455038163,0.34353602400032923
1,MRP5,21,0.32379095412532094,0.28212680488903735,0.3723090106303061
1,MRP5,22,0.3381058292329741,0.2981186558881484,0.37469947612403415
1,MRP5,23,0.29157928918920645,0.2555050404632888,0.3398456015077175
1,MRP5,24,0.34106635373912414,0.3084679119558377,0.37539650982951556
1,MRP5,25,0.31067302424139004,0.2757584059405606,0.3466682933144426
1,MRP5,26,0.32312525567905565,0.2881910830480453,0.36722353062089974
1,MRP5,27,0.3061172967100526,0.27182799585609657,0.35435238029224453
1,MRP5,28,0.35005788472851024,0.3112097383408185,0.3932444790805798
1,MRP5,29,0.30943690429015785,0.26828949379761935,0.34571035093315705
1,MRP5,30,0.2830228222765128,0.2385917079527685,0.3176071225448771
1,MRP5,31,0.3070818574577482,0.2700721153789819,0.34951541781081685
1,MRP5,32,0.32068383701357467,0.28527257937817974,0.3576248902814551
1,MRP5,33,0.29926710996760775,0.2642089510322661,0.3429047537026613
1,MRP5,34,0.33627241049006495,0.3043070852810967,0.382477998250727
1,MRP5,35,0.33808469262511176,0.3024244822091861,0.3797752176509403
1,MRP5,36,0.3226366363955071,0.2870830656021287,0.35831236603952427
1,MRP5,37,0.3372430950941927,0.29998785595814736,0.3792482305168428
1,MRP5,38,0.30639968778209903,0.268238281462083,0.35201911748039694
1,MRP5,39,0.31895945711091545,0.28148365798227054,0.35638664004901804
1,MRP5,40,0.3244075647798605,0.28250514624505657,0.3609120128295548
