replication,method,state,theta_hat,lower,upper
1,MRP4,01,0.33116730812493417,0.2889340271061669,0.362106557684701
1,MRP4,04,0.3098012819861597,0.27857568298508995,0.33592556105408156
1,MRP4,05,0.3181639729563366,0.2839722213585948,0.34871852482317295
1,MRP4,06,0.3328923577631068,0.3048932967342704,0.35942798957841054
1,MRP4,08,0.31037891586164157,0.2792402676727539,0.33707489462232165
1,MRP4,09,0.3241955970313194,0.29470917828142834,0.3576145678741004
1,MRP4,10,0.32387406566023963,0.2963567308736057,0.3602581307877972
1,MRP4,11,0.3479625306883427,0.29473646223994554,0.37994468968255823
1,MRP4,12,0.3322750378331039,0.30669096319943434,0.3718473133423565
1,MRP4,13,0.34188289083657586,0.3093545618280317,0.371440338659094
1,MRP4,16,0.3052214898767594,0.27739172885568325,0.3353495507000512
1,MRP4,17,0.32747997898298903,0.3034684555923336,0.3617071999299785
1,MRP4,18,0.31147504805819726,0.28044197852518044,0.3425148933464953
1,MRP4,19,0.3003790396138742,0.2704663859300832,0.3325579954122571
1,MRP4,20,0.3076499152384797,0.2736435591400177,0.33568168519956404
1,MRP4,21,0.32011876811310486,0.29304092875170784,0.35736149499568176
1,MRP4,22,0.3422931620237342,0.30937749521268926,0.3771352756933285
1,MRP4,23,0.2876478954985769,0.26180261848291914,0.32358517091978894
1,MRP4,24,0.3420551337094641,0.3109259114626722,0.37088763008708847
1,MRP4,25,0.31087916265690463,0.2834037641011517,0.34382532680601413
1,MRP4,26,0.32200581616192436,0.29721699864587564,0.35656184971602356
1,MRP4,27,0.303480349241961,0.277630609863738,0.33956515810524235
1,MRP4,28,0.35056721380355266,0.31896406401267435,0.3851849537271357
1,MRP4,29,0.3136737454061876,0.2778328347662528,0.34383026025012253
1,MRP4,30,0.2882332572070926,0.24972962098506124,0.3160042752610131
1,MRP4,31,0.30860446840337896,0.2780167991062131,0.3454163101513122
1,MRP4,32,0.32235641001618903,0.29039340164318056,0.35254289288278107
1,MRP4,33,0.2962243442093627,0.26813916450428665,0.3274872535027451
1,MRP4,34,0.33395115516546675,0.3084925176218389,0.37409193750495373
1,MRP4,35,0.3374419319660841,0.30778360046505543,0.37752800633364064
1,MRP4,36,0.32488090585318896,0.2931397128041354,0.357252047000665
1,MRP4,37,0.33478817063628863,0.30361097731310127,0.36816334051402233
1,MRP4,38,0.3061369377207732,0.2765604040050888,0.33978626873854084
1,MRP4,39,0.3184068608077262,0.28851231018578394,0.3507973423394273
1,MRP4,40,0.3268208499163056,0.2913998692202735,0.35555062372437995
1,MRP4,41,0.29547790120492956,0.2596942629849278,0.3215676528472652
1,MRP4,42,0.31371163891619935,0.28714060940516756,0.3476155779890757
