replication,method,state,theta_hat,lower,upper
2,MRP6,53,0.3066171726240964,0.2541310058083522,0.3597911755227971
2,MRP6,54,0.2764324448597506,0.2056989079876542,0.3477380394537357
2,MRP6,55,0.29645605201777075,0.22396490496476543,0.37365346532217775
2,MRP6,56,0.2772685177860875,0.1985824958339593,0.36071716717094576
3,MRP6,01,0.3195840873231068,0.25517108864358656,0.37050592433747187
3,MRP6,04,0.3135524851026603,0.264987701350186,0.36430914689990407
3,MRP6,05,0.303499411556189,0.24736499689770994,0.3578978291245683
3,MRP6,06,0.3108684201405988,0.26721804901761664,0.3542761390048457
3,MRP6,08,0.3435506574525182,0.29435348340480727,0.40508920592681896
3,MRP6,09,0.347877850079748,0.28893456463892725,0.41746984177443547
3,MRP6,10,0.29973104188164346,0.24081443291280247,0.3556996109019158
3,MRP6,11,0.3390667711499552,0.2784331857376383,0.3928812649945827
3,MRP6,12,0.32709186404650564,0.28298652143413944,0.37554110387568373
3,MRP6,13,0.34431710307350183,0.2918362940235227,0.4045230935844798
3,MRP6,16,0.3082874785379706,0.2520590381633466,0.36047497874874374
3,MRP6,17,0.36922698632451856,0.31682196347783786,0.44176319963758903
3,MRP6,18,0.31418982553618513,0.25697447902167436,0.374921682121651
3,MRP6,19,0.2965867856865829,0.24181510939506884,0.3526198006811181
3,MRP6,20,0.2876092603163462,0.22245844436182732,0.3412792943517916
3,MRP6,21,0.34768380631768114,0.29249439933464144,0.4165911159567271
3,MRP6,22,0.35360595186228544,0.3014584863273037,0.4142181010901121
3,MRP6,23,0.29142353668574816,0.23964777990256667,0.3507277254363281
3,MRP6,24,0.3639469835780469,0.3161168992846015,0.42161369004996585
3,MRP6,25,0.33687025186963726,0.28856026739085566,0.39362957584170666
3,MRP6,26,0.33891511833387356,0.2868065394194465,0.39446057997546946
3,MRP6,27,0.29287367513210727,0.23962653663210745,0.34080902121739903
3,MRP6,28,0.34388342915313075,0.28084946159075086,0.3995769927146698
3,MRP6,29,0.2901789548615638,0.2226069177730821,0.3439474756795892
3,MRP6,30,0.2879261868454898,0.22481224387348073,0.3479228052882443
3,MRP6,31,0.32843423201931604,0.2739405944173472,0.39252409309912
3,MRP6,32,0.35187495844051486,0.29954939268940534,0.41909873340172665
3,MRP6,33,0.32734123502916773,0.2759059284176182,0.39885580931589115
3,MRP6,34,0.3630937570621335,0.30726621938651627,0.43202492759002953
3,MRP6,35,0.3379077772132739,0.29122293994418935,0.38957049371887165
3,MRP6,36,0.32977945158720984,0.2808647286605155,0.38406584770481866
3,MRP6,37,0.3390846504745339,0.2874771156960079,0.39819591432863877
3,MRP6,38,0.28497287210257455,0.2194020671092242,0.33907733386763966
3,MRP6,39,0.34404452762960536,0.2888932995263121,0.4131015289277931
3,MRP6,40,0.32139293054768303,0.26112467353101315,0.3784520314787828
3,MRP6,41,0.3160196026887028,0.26352883794504095,0.3732588781548895
3,MRP6,42,0.3242968779052396,0.275122188142035,0.3793891522274557
3,MRP6,44,0.32580234067310915,0.2621268585383489,0.39351212605186514
3,MRP6,45,0.3318453783070237,0.2785818602346401,0.3924757615933117
3,MRP6,46,0.3131561603825944,0.2531781319798056,0.3856611492339472
3,MRP6,47,0.32540142772935,0.2711128107248898,0.38670711421513937
3,MRP6,48,0.3631999227787593,0.3211722134832207,0.4051210741423409
3,MRP6,49,0.29576686138411795,0.2447922748039633,0.3480536728608317
3,MRP6,50,0.3176332474476319,0.2591229652736818,0.38504743901881217
3,MRP6,51,0.32486462983250664,0.27199411214827185,0.3789866038334183
3,MRP6,53,0.31618616325386617,0.26791782268345726,0.36320604831434533
3,MRP6,54,0.29437379262415486,0.2280363357891076,0.3535933746561608
3,MRP6,55,0.30180739506500853,0.247016186470836,0.35953233147183117
3,MRP6,56,0.31095851004387354,0.2526723316233417,0.378886893632019
4,MRP6,01,0.33069302381330756,0.2879755891214045,0.3742764431904447
4,MRP6,04,0.31121388213980156,0.27487964808745197,0.35359113420951493
4,MRP6,05,0.31848290780060406,0.26858071232781816,0.36126045844634297
4,MRP6,06,0.3486687704740028,0.3190238348748071,0.3901278177040976
4,MRP6,08,0.3010477286626114,0.255398147561485,0.33971508674005624
4,MRP6,09,0.32477093953781444,0.28786067927402237,0.3646930412736816
4,MRP6,10,0.316346485805004,0.27525086700471363,0.3581868966480056
4,MRP6,11,0.34325012137174016,0.29902907590358674,0.3878177716343175
4,MRP6,12,0.31776006552203795,0.28139140729010137,0.3537865756086331
4,MRP6,13,0.33566329575713616,0.29725815221111584,0.3742856099467798
4,MRP6,16,0.29661086684976684,0.24838904084906782,0.33407332290383995
4,MRP6,17,0.32437879543943277,0.28096942163637045,0.3683962073021734
4,MRP6,18,0.3161972682984778,0.2727140268535613,0.359591094584716
4,MRP6,19,0.31524934097458374,0.2763697103197352,0.36704477338953745
4,MRP6,20,0.29639228516248445,0.23899629296471994,0.34135342100846683
4,MRP6,21,0.32265491548403524,0.2774083284395595,0.36849948289491485
4,MRP6,22,0.34270992654010135,0.29836615636516234,0.3966279135885554
4,MRP6,23,0.2999375365393322,0.25986546820161766,0.3509573047844864
4,MRP6,24,0.33156183216830665,0.29363969715290644,0.37063621787577145
4,MRP6,25,0.32210431669881,0.2871510296659043,0.36678372806331966
4,MRP6,26,0.32444949488570507,0.2859627365855857,0.36650572602425724
4,MRP6,27,0.30174753276867566,0.25981178849446085,0.3409950403265773
4,MRP6,28,0.32848527057134214,0.27900145506231827,0.3653369477295415
4,MRP6,29,0.3330023302102952,0.29153135289926,0.38363007261996607
4,MRP6,30,0.3217052434115777,0.2814873204434564,0.3835156294101827
4,MRP6,31,0.30735361057209565,0.26275003727560553,0.3479341222537433
4,MRP6,32,0.3238041506630729,0.2859469318919116,0.36483890907645544
4,MRP6,33,0.3141098972004464,0.27429942050389516,0.36773523604177955
4,MRP6,34,0.32252569668379255,0.2799419019344712,0.3585568289087826
4,MRP6,35,0.30630146569666794,0.2576224761887827,0.3427705455946753
4,MRP6,36,0.33061658271281175,0.2932239158446592,0.37487516391212455
4,MRP6,37,0.32977258545456356,0.2865026974567134,0.3738453852972768
4,MRP6,38,0.2992191379563333,0.24682338892402936,0.34117304385224845
4,MRP6,39,0.32252822842215934,0.2828028837822161,0.36901365181204554
4,MRP6,40,0.329256058698278,0.2902479809330972,0.36680041303477157
4,MRP6,41,0.3078631818509022,0.2669119467227897,0.3486165841648223
4,MRP6,42,0.32478593604971906,0.2876322213048846,0.3703773153555741
4,MRP6,44,0.32513573022387315,0.28674824203261934,0.3756191043037002
4,MRP6,45,0.3065816165449816,0.2594128603968543,0.34529869151784137
4,MRP6,46,0.31061460078379377,0.2625444159425126,0.36201234506108304
4,MRP6,47,0.32197241986408187,0.28311507540606323,0.36252119778597597
4,MRP6,48,0.3415896164254351,0.3095720295767934,0.37486778904336043
4,MRP6,49,0.30949477181852275,0.2639827713626681,0.3481374718541614
4,MRP6,50,0.29321928163631467,0.24814367169703708,0.3334910684981698
4,MRP6,51,0.3226662603751556,0.2857561967511857,0.36302508482128865
4,MRP6,53,0.3173904185130649,0.2843317233021345,0.3526236492194811
4,MRP6,54,0.3154769899104886,0.2725939951813839,0.3654139984914162
4,MRP6,55,0.3070549166867757,0.26087456369645046,0.348869262004702
4,MRP6,56,0.3131657958434611,0.2715824692751025,0.3660621836515981
5,MRP6,01,0.3183993208553146,0.2542177848047233,0.3863811984524583
5,MRP6,04,0.33358729042754853,0.27924499223603155,0.39398818216720805
5,MRP6,05,0.30739177982821386,0.24386979852241222,0.3756451647825061
5,MRP6,06,0.3264541415878846,0.28162176867984245,0.3716295173487554
5,MRP6,08,0.3058677508875971,0.25329479819698747,0.3603324233362018
5,MRP6,09,0.30781150397858403,0.23772143250519964,0.3763640405032309
5,MRP6,10,0.2953893305591299,0.23416470480432763,0.358291487726888
5,MRP6,11,0.3074177305509717,0.2402765219336819,0.37190749615673324
5,MRP6,12,0.34075679178455853,0.29379619606320073,0.3940926806994904
5,MRP6,13,0.3211348249985804,0.26459650981192445,0.38409394019120796
5,MRP6,16,0.29329166832728815,0.2390178750442793,0.355009032169831
5,MRP6,17,0.32809143997595785,0.27215191894741736,0.3889370092678766
5,MRP6,18,0.2773217254126025,0.21580944817280898,0.34520650325973007
5,MRP6,19,0.28224699629409344,0.21471654747018382,0.3416388594059727
5,MRP6,20,0.2871648617623249,0.22508348615096893,0.347541508585886
5,MRP6,21,0.3276899892696012,0.26744087278714435,0.40243296041508914
5,MRP6,22,0.4007877436914572,0.3233771252116208,0.5013113794817187
5,MRP6,23,0.3012633163155018,0.2369185684591429,0.3713223451573648
5,MRP6,24,0.35673883999994854,0.305572969489382,0.4133821188970463
5,MRP6,25,0.3264523953865536,0.2707930704583763,0.39166144736934383
5,MRP6,26,0.36213731636311147,0.3060288587215387,0.4290749049553877
5,MRP6,27,0.31452408663108317,0.2541899327025776,0.38564894912101977
5,MRP6,28,0.35704759626654065,0.29040007581802685,0.4323826677913473
5,MRP6,29,0.2910211963242523,0.2314987184139332,0.3491942558467945
5,MRP6,30,0.28369570336329647,0.22262632601445606,0.34307740479009186
5,MRP6,31,0.3078806360866847,0.24227198697477303,0.3746717826084555
5,MRP6,32,0.3281163100129492,0.2674349475477243,0.3966817616157045
5,MRP6,33,0.33414664901713687,0.27244747280475057,0.4089687167575733
5,MRP6,34,0.3123591726384691,0.24960443898280862,0.37037998728149163
5,MRP6,35,0.3392474055931468,0.27756708456703305,0.4053779046700271
5,MRP6,36,0.2875447820538556,0.2293190771599761,0.34368813218473393
5,MRP6,37,0.3395764322990406,0.2813884648749893,0.40848246774784247
5,MRP6,38,0.31393400809079147,0.24774318627825176,0.39730668750112647
5,MRP6,39,0.3643643626003071,0.2962590227051324,0.4485830692077138
5,MRP6,40,0.30539336877330303,0.2448972786998501,0.36670884922050273
5,MRP6,41,0.3229157753800325,0.2600194166265799,0.3941310257633204
5,MRP6,42,0.3060781082428636,0.2535686575207402,0.3630257351622188
5,MRP6,44,0.31598100573479815,0.25278710799024673,0.39295784718131155
5,MRP6,45,0.32886509342252607,0.2664212875593523,0.40009730952666633
5,MRP6,46,0.2714295598494938,0.19869104099064205,0.34065446307993635
5,MRP6,47,0.3188339398903873,0.25725369905786555,0.38264739913630286
5,MRP6,48,0.3391017124239402,0.2916403014373324,0.3871592492474562
5,MRP6,49,0.24716269100218746,0.18764526981788598,0.30507183256527753
5,MRP6,50,0.2932758304000696,0.23076257680945228,0.36504680703306813
5,MRP6,51,0.27767498016012326,0.21862894754805942,0.3335346793704605
5,MRP6,53,0.2878932610071918,0.23641130631527518,0.3337661238932894
5,MRP6,54,0.3054426525300376,0.243319623596245,0.3693167776966562
5,MRP6,55,0.27751520311542105,0.21820530883865366,0.33519094835404534
5,MRP6,56,0.3192010080170149,0.25035631212334725,0.3934787183520088
6,MRP6,01,0.2934860303586032,0.21299120067591826,0.36788347739988764
6,MRP6,04,0.3159224703994971,0.2640952039833862,0.3716909884953548
6,MRP6,05,0.3281474728463677,0.253481928020083,0.39293030433992915
6,MRP6,06,0.3493588491874082,0.30790584614631605,0.39561265209268576
6,MRP6,08,0.30918215241971664,0.25040846118376586,0.367637586246122
6,MRP6,09,0.3512418122615198,0.28810197374559426,0.42370226121887244
6,MRP6,10,0.3440655196245767,0.28523592981116824,0.409558463506194
6,MRP6,11,0.3145271860051214,0.2423359955417603,0.3826931461799583
6,MRP6,12,0.3444588828281181,0.2973128074708658,0.400291503474691
6,MRP6,13,0.3453377326779609,0.290534205661746,0.39919246373657946
6,MRP6,16,0.3072304694698054,0.24978279546366872,0.36277364291774483
6,MRP6,17,0.351078860157995,0.2953796623957223,0.4127320079084492
6,MRP6,18,0.3352879425971857,0.2712276215784931,0.4006270984464932
6,MRP6,19,0.2983485555511226,0.23556157580506235,0.363339125216481
6,MRP6,20,0.29816758582535785,0.22448288270718808,0.35840280261032853
6,MRP6,21,0.3523753620634048,0.2903609549098884,0.42710925591171556
6,MRP6,22,0.4020935140014342,0.33105179523124356,0.4940413136496413
6,MRP6,23,0.3571307107593143,0.286942619153797,0.4377461121102124
6,MRP6,24,0.31892353768467396,0.2597994572884763,0.37179263614804653
6,MRP6,25,0.3351292572928707,0.27830680735386426,0.3944180037435907
6,MRP6,26,0.37525362775059967,0.31483619604251867,0.4498915903585444
